Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
1,50,734,0.3109581113359292,0.2373388783166422,828,-0.06818781891219457,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.34850848266138845
1,50,734,0.31092193614989405,0.2377100754457628,1655,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.35315805999811556
1,50,734,0.3109405519006276,0.23720266035354876,841,-0.06198447545972583,4,0,1,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.30201270929411733
1,50,734,0.31089658699119926,0.23675185284623754,1306,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.2996879206257538
1,50,734,0.3111286893964813,0.2365372327875395,1578,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.35548284866647917
1,50,734,0.3110011501605948,0.23713289793267414,1329,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.30666228663084444
1,50,734,0.3109044755934342,0.23790478155387385,1306,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3368845393195707
1,50,734,0.31090543303002466,0.23789881281959663,1306,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.35315805999811556
1,50,734,0.3107959693287608,0.2387456190459474,1544,-0.012357727839975982,4,1,0,0,0,1.3198031202353258,0.2859793670082315,2,0,-0.30666228663084444
1,50,734,0.3108068050028179,0.2386294694755758,841,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,-0.043771083819422005,2,0,-0.3368845393195707
1,50,734,0.3108681315898639,0.23742933598361016,834,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.350833271329752
1,50,734,0.3108881750546066,0.2373890175015368,1306,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3252605959777529
1,50,734,0.3109312018208772,0.23774667823176387,1559,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.33455975065120713
1,50,734,0.31079476107754694,0.23735389554306557,1329,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.31596144130429865
1,50,734,0.3109217142754195,0.23773866541040573,1329,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.2252946832381199
1,50,734,0.3109588227812545,0.2373311834643851,1278,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.28806397728393596
1,50,734,0.31099955604073026,0.23707947912361785,1514,-0.024764414744913445,4,0,1,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.33920932798793424
1,50,734,0.31091526544558895,0.237819774785789,1626,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.3461836939930249
1,50,734,0.3109326970619,0.23764395604230848,1306,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.30666228663084444
1,50,734,0.3108975781912967,0.23674851871308733,1306,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.34850848266138845
1,50,734,0.31102550811919216,0.23695307277851407,1749,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.35548284866647917
1,50,734,0.31109052216353483,0.23669391887593974,191,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.33920932798793424
1,50,734,0.3110925021520505,0.2366996604894301,212,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.3415341166562978
1,50,734,0.3109492797671784,0.2364485284930455,1306,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.22002927684270077,2,0,-0.350833271329752
1,50,734,0.3109283463928594,0.23734739988856293,1392,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,-0.10972117398495276,2,0,-0.3368845393195707
1,50,734,0.3110634245375153,0.23680320939854974,203,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.3043374979624809
1,50,734,0.3109182004590158,0.23770982107048153,828,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.32991017331448
1,50,734,0.31088867427217404,0.23737813387343315,497,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.3275853846461165
1,50,734,0.3109572503665016,0.2373314560093292,1514,-0.04027277337608527,4,0,0,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.29271355462066306
1,50,734,0.3108730634735603,0.23721591512266657,986,-0.06818781891219457,4,0,0,0,0,-0.8887714923564561,0.6157298178358851,5,2,-0.3229358073093893
1,50,734,0.3108447648313641,0.2371890240215088,177,-0.024764414744913445,4,0,0,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.30666228663084444
1,50,734,0.31089746243070143,0.236760365333327,1306,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3578076373348427
1,50,734,-1.546527173973634,-2.3488269147702097,1701,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3578076373348427
1,50,734,0.31113535527742786,0.2365340258420298,1306,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,734,0.3109776411130301,0.23752451776294395,1306,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,734,0.3108558030864633,0.23745900704319828,311,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3578076373348427
1,50,736,0.3115092065316705,0.23226051203269832,1102,-0.024764414744913445,4,0,1,0,0,0.2155158139394348,-0.3075714444815448,3,4,-0.1485766571821225
1,50,737,0.31151137463115375,0.232236855131545,177,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.6157298178358851,5,2,-0.16949975519739455
1,50,737,0.31150703602050844,0.23230045803668148,1626,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,-0.17567126415048354,3,4,-0.10440567248321493
1,50,737,0.3115157132417987,0.23222213770455982,966,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.9454802686635383,1,5,-0.1927476418810301
1,50,738,0.31282721350084997,0.2359096453615779,1161,0.03726901977977387,4,0,0,0,0,1.3198031202353258,0.3519294571737623,2,0,-0.3368845393195707
1,50,738,0.31281492816650464,0.23591030673730926,1722,-0.024764414744913445,4,1,1,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.2810896112788453
1,50,738,0.31281492816650464,0.23591030673730926,1101,0.012455645969898944,4,0,1,0,0,1.3198031202353258,0.7476299981669463,5,2,-0.12997834783521406
1,50,738,0.31280842145637644,0.23588351556929787,297,-0.03406942992361654,4,0,1,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.26016651326357326
1,50,738,0.3128006558497739,0.2359424034469004,1402,0.031065676327305138,4,0,0,0,0,1.3198031202353258,0.8135800883324771,5,2,-0.1764741212024852
1,50,738,0.3128192643654707,0.23591186932832234,953,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.6816799080014159,5,2,-0.28806397728393596
1,50,738,0.3128115276990173,0.23586776247152505,1119,0.018658989422367676,4,1,0,0,0,1.3198031202353258,0.5497797276703543,5,2,-0.27876482261048174
1,50,738,0.312834668483188,0.2359073687028111,331,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.3275853846461165
1,50,749,0.31137973312917105,0.2414904464331229,982,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3322349619828436
1,50,749,0.31131657125435347,0.24167061681087842,1771,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.34385890532466135
1,50,749,0.31095729860008287,0.2397966795382864,841,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.32061101864102576
1,50,749,0.3109733000907059,0.24006342835997177,400,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.32991017331448
1,50,749,0.3111989560778363,0.2406177847764023,216,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.3229358073093893
1,50,749,0.3113396437880069,0.24069440624503852,177,-0.04027277337608527,4,0,1,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.350833271329752
1,50,749,0.31145279976992524,0.24142658915270512,518,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.35548284866647917
1,50,749,0.31151772940550065,0.2423207091813629,758,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.3415341166562978
1,50,749,-1.546527173973634,-2.3488269147702097,1329,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.15407918667717,2,0,-0.35548284866647917
1,50,749,0.31130331907786907,0.24171371525138244,986,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.308987075299208
1,50,749,0.31094616146614223,0.23912593734586615,1329,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.33920932798793424
1,50,749,0.3113668137643983,0.24195626208202592,1767,-0.058882803733491466,4,0,1,0,0,-0.8887714923564561,-0.10972117398495276,2,0,-0.34385890532466135
1,50,749,0.311194617467191,0.2406162040157264,1263,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.35548284866647917
1,50,749,0.31127775045637934,0.2406622005174697,1306,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3368845393195707
1,50,749,0.3113797837744316,0.2414899104280659,663,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3252605959777529
1,50,749,0.31141763990077814,0.2414362735830543,1520,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.35315805999811556
1,50,749,0.31123603805520145,0.24065702216353074,1514,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,0.3112100449781957,0.2411603581664136,1543,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,0.3113139473475262,0.24166918140750582,186,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3601324260032063
1,50,749,0.3109385815588283,0.23905744680139732,201,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.3109436002629708,0.23907192802276403,1749,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31094244265701787,0.23907348152894586,1765,-0.06818781891219457,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,0.31069056207169077,0.23963972998977362,828,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31106226210820415,0.24166713732042458,1597,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31100910387816455,0.2401293842364596,549,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,-1.546527173973634,-2.3488269147702097,1517,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.3109938104565162,0.24020593938582607,1329,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31107306643043314,0.24164641481983684,549,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.3109847025093442,0.23997962078964102,201,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,-1.546527173973634,-2.3488269147702097,1329,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,0.31107419750791654,0.24142317325607168,1384,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31122282446558225,0.24118010859003408,518,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3601324260032063
1,50,749,-1.546527173973634,-2.3488269147702097,1559,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.3114593088917327,0.24144523122688596,1520,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,0.31137868887213416,0.24149188183649548,186,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3601324260032063
1,50,749,0.31149107962828415,0.24222913498860663,186,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,-1.546527173973634,-2.3488269147702097,1306,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.3111494153664004,0.2405289623790991,1329,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.3107129062782654,0.23977318616409954,1626,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,0.31093854779532126,0.23923471911791358,1306,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3601324260032063
1,50,749,0.31095702608034814,0.2398661694142169,1559,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3601324260032063
1,50,749,0.3113989662697466,0.24146861104067938,243,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,749,0.31132974625710746,0.24065540506352853,1306,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31093560554685695,0.2390823755789571,1235,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3601324260032063
1,50,749,0.3109429225811525,0.2392218731662119,1306,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3578076373348427
1,50,749,0.3114560531249895,0.24144812020329398,1749,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31122282398324635,0.24118010404761828,1306,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.31094075206999044,0.23935949927818354,1306,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,50,749,0.3109953958943364,0.24006679883244794,1306,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3624572146715698
1,50,764,0.311233259800914,0.23663249633035655,722,0.018658989422367676,4,1,0,0,0,1.3198031202353258,0.3519294571737623,2,0,-0.33455975065120713
1,50,767,0.3122901058025412,0.23664899438430975,679,0.11170914120939865,4,1,0,0,0,2.4240904265312166,0.48382963750482355,2,0,-0.3182862299726622
1,50,767,0.31229303116925167,0.23664815857981455,186,4.895906496148146e-05,4,0,0,0,0,1.3198031202353258,0.3519294571737623,2,0,-0.3043374979624809
1,50,767,0.312291576926773,0.2366475226416115,637,0.062082393589648795,4,1,0,0,0,2.4240904265312166,0.6816799080014159,5,2,0.044380802292052754
1,50,767,0.3122918807983358,0.23664629618936264,1514,0.11170914120939865,4,1,0,0,0,2.4240904265312166,0.6816799080014159,5,2,0.42564614390367617
1,50,796,0.31222829205632296,0.23832472788867406,1163,0.04967570668471133,4,1,0,0,0,2.4240904265312166,0.22002927684270077,2,0,-0.31596144130429865
1,50,817,0.3129255181218937,0.23783186669647835,191,-0.05267946028102274,4,0,1,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.16949975519739455
1,50,817,0.3129323214685472,0.23776220420874983,331,-0.03406942992361654,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.26946566793702753
1,50,817,0.31291901141176554,0.23778878642563747,331,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.3229358073093893
1,50,817,0.31292985432085973,0.23780900017566298,331,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.3415341166562978
1,50,817,0.3129266009657955,0.23779560913407308,1514,-0.030967758197382175,4,0,1,0,0,0.2155158139394348,0.08812909651163923,2,0,-0.3275853846461165
1,50,817,0.3129228845683504,0.2378536248678541,1514,-0.018561071292444713,4,1,1,0,0,0.2155158139394348,0.22002927684270077,2,0,-0.22296989456975636
1,50,817,0.312936358619309,0.23780320405318378,1626,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.08812909651163923,2,0,-0.20204679655448435
1,50,817,0.3129320224203426,0.23781793056500022,1655,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.3275853846461165
1,50,817,0.3129387811509336,0.23781705932966193,179,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.2322690492432106
1,50,817,0.3129320224203426,0.23780978147116968,201,-0.058882803733491466,4,0,1,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.28806397728393596
1,50,817,0.31293527577540686,0.2377661651952718,58,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.15090144585048607
1,50,817,0.31291901141176554,0.2377643573138087,1262,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.3136366526359351
1,50,817,0.3129211819229276,0.23774884950648592,968,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.6816799080014159,5,2,-0.30666228663084444
1,50,830,0.3114111573074406,0.23342154441000795,310,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.22002927684270077,2,0,-0.1997220078861208
1,50,830,0.31142025657256794,0.23339314522682592,588,-0.030967758197382175,4,0,1,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.1323031365035776
1,50,830,0.3114180860614058,0.2333923639313192,251,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,-0.2416213543160143,3,4,-0.2903887659522995
1,50,838,0.3121696183162527,0.23578398215568905,1303,0.018658989422367676,4,1,0,0,0,1.3198031202353258,0.5497797276703543,5,2,0.08622699832259678
1,50,869,0.31111298936574183,0.23668575161244604,1235,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.32991017331448
1,50,869,0.3112209795310946,0.23692917058691101,1306,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3275853846461165
1,50,873,0.31256120264668996,0.23851453727262184,1570,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.6157298178358851,5,2,0.3675264271945872
1,50,873,0.31255361309265967,0.23850771456418626,895,0.03726901977977387,4,0,0,0,0,1.3198031202353258,-0.17567126415048354,3,4,-0.2415682039166648
1,50,898,0.3112488585411324,0.2370449476791921,1306,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.35548284866647917
1,50,898,0.31124777328555137,0.23705676704493736,1401,0.018658989422367676,4,1,0,0,0,1.3198031202353258,0.22002927684270077,2,0,-0.3461836939930249
1,50,898,0.31128229405974533,0.23739800239986286,1306,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3624572146715698
1,50,902,0.31144035309425,0.23812607896370383,586,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.350833271329752
1,50,902,0.31153090923161286,0.2376876177423636,177,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.35548284866647917
1,50,902,0.31130527012623593,0.23817296577893182,1559,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.350833271329752
1,50,902,-1.546527173973634,-2.3488269147702097,1350,-0.024764414744913445,4,0,0,0,0,0.2155158139394348,0.15407918667717,2,0,-0.35548284866647917
1,50,902,0.3116314207801724,0.2379470351050508,310,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.3182862299726622
1,50,902,0.3116139216368477,0.2380353033276342,828,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3182862299726622
1,50,902,0.3115829677359968,0.238306431038089,331,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.2857391886155724
1,50,902,0.310957751995748,0.23765655670356012,186,-0.0557811320072571,4,0,1,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.2810896112788453
1,50,902,0.31148828039238863,0.23799745591972143,1750,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.35315805999811556
1,50,902,0.31161030894160224,0.2379904151753302,186,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.26946566793702753
1,50,902,0.3116116763636344,0.23798936133487972,186,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.34850848266138845
1,50,902,-1.546527173973634,-2.3488269147702097,1225,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.34850848266138845
1,50,902,0.31162532622599715,0.23856802058398144,1329,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.08812909651163923,2,0,-0.3461836939930249
1,50,902,0.31148968157792783,0.23798753528375377,177,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.3415341166562978
1,50,902,-1.546527173973634,-2.3488269147702097,1306,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.33920932798793424
1,50,902,0.3116246656671001,0.23790259210948897,1329,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.31596144130429865
1,50,902,0.3115390655302243,0.23757135915401437,233,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.30666228663084444
1,50,902,0.3116588946281267,0.23873302746952704,982,-0.06198447545972583,4,0,1,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.32061101864102576
1,50,902,0.31152656097425147,0.23812308096931817,982,-0.06198447545972583,4,0,1,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.2648160906003004
1,50,902,0.31162582568473235,0.2379561562758489,230,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,-0.043771083819422005,2,0,-0.3229358073093893
1,50,902,0.3116089656363607,0.23799604777084324,55,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.3252605959777529
1,50,902,0.31156561088173695,0.23822683882956153,1725,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.2043715852228479
1,50,902,0.31160765609462615,0.2379962748916298,1722,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.30666228663084444
1,50,902,0.31148968157792783,0.23799567529275273,1329,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.2438929925850284
1,50,902,0.3113133926613404,0.23731035194581937,1401,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.15407918667717,2,0,-0.3275853846461165
1,50,902,-1.546527173973634,-2.3488269147702097,1705,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.35315805999811556
1,50,902,0.31162993277418677,0.23788734776227874,1329,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.3461836939930249
1,50,902,0.3116339409847997,0.23795234064663057,1650,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.34385890532466135
1,50,902,0.31095749876944573,0.2376566929760325,1381,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.22002927684270077,2,0,-0.29503834328902667
1,50,902,0.3115092065316705,0.2380841978906174,1306,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.2857391886155724
1,50,902,0.31141710691970365,0.2376439832968029,1260,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.15407918667717,2,0,-0.3043374979624809
1,50,902,0.31155830108247884,0.23762236139789922,955,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.33455975065120713
1,50,902,0.31161103244532284,0.23807554913105589,549,-0.03406942992361654,4,0,1,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.34385890532466135
1,50,902,0.31130869471051387,0.23824474503239326,1306,-0.03406942992361654,4,0,0,0,0,0.2155158139394348,0.22002927684270077,2,0,-0.31596144130429865
1,50,902,0.3115092065316705,0.23809234698444795,1329,-0.018561071292444713,4,1,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.3252605959777529
1,50,902,0.31153089958489644,0.23809208352433509,1529,-0.018561071292444713,4,1,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.2903887659522995
1,50,902,0.31134188423786197,0.23815734895363105,1306,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.350833271329752
1,50,902,0.31154120951291653,0.23820714291492986,251,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,-0.10972117398495276,2,0,-0.20204679655448435
1,50,902,0.3113044019217712,0.23815307908283925,1306,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.350833271329752
1,50,902,0.3113634567071344,0.23736594021263124,1334,-0.012357727839975982,4,1,0,0,0,1.3198031202353258,0.22002927684270077,2,0,-0.35315805999811556
1,50,902,0.31158013642476956,0.23838759492246142,1618,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.2903887659522995
1,50,902,0.3116121683461644,0.23801685203491424,1699,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.2159955285646657
1,50,902,0.31144195203747277,0.23728612270028338,546,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3578076373348427
1,50,902,0.31131325760731265,0.23827527006613974,1514,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3601324260032063
1,50,902,0.311308803236072,0.23841047052810838,1514,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3578076373348427
1,50,902,0.31166036816403775,0.23874622772965606,177,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3578076373348427
1,50,902,0.3113937281028085,0.2381383071468656,1306,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3578076373348427
1,50,902,0.31153740870670393,0.23819217111266375,1275,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3601324260032063
